date,dem_goods_hdln_yoy,sup_goods_hdln_yoy,dem_hous_hdln_yoy,sup_hous_hdln_yoy,dem_serv_ex_hous_hdln_yoy,sup_serv_ex_hous_hdln_yoy,dem_goods_hdln_mom,sup_goods_hdln_mom,dem_hous_hdln_mom,sup_hous_hdln_mom,dem_serv_ex_hous_hdln_mom,sup_serv_ex_hous_hdln_mom,dem_goods_core_yoy,sup_goods_core_yoy,dem_hous_core_yoy,sup_hous_core_yoy,dem_serv_ex_hous_core_yoy,sup_serv_ex_hous_core_yoy,dem_goods_core_mom,sup_goods_core_mom,dem_hous_core_mom,sup_hous_core_mom,dem_serv_ex_hous_core_mom,sup_serv_ex_hous_core_mom
1994m12,.46641827,.048434734,.13694763,.29691458,.59295893,.60983896,.016567137,-.02040337,.01066119,.033697013,-.023257069,.048447523,.4057765,-.15791059,.16006231,.34688711,.71310997,.70728064,.02113428,-.073030695,.01241289,.039233651,-.021439284,.056407753
1995m1,.47035217,.12270808,.17457008,.26373863,.59617758,.689888,.029040929,-.0001130662,.037638444,.0075643393,.079202771,.049886409,.42396784,-.08417964,.20390749,.3079772,.71856976,.77098608,.034703314,.026327381,.043861862,.0088150827,.094482578,.041175563
1995m2,.36166906,.21366477,.15832186,.26726723,.55655241,.70209503,-.049415004,.053611077,.03036559,.0054694451,.038015153,.10006507,.33789873,-.016099215,.18470287,.312078,.66846609,.79910755,-.058816355,.023856077,.035393186,.0063750152,.040815104,.11663273
1995m3,.34947395,.19336343,.14486313,.27188063,.47676563,.73053837,.01736152,-.010773214,0,.03705053,.039918438,.10187912,.3046155,-.026148558,.16895533,.31737089,.57553053,.84961653,.019369842,.017209599,0,.043219294,.047179829,.11941372
1995m4,.36873817,.22490025,.1486659,.2805829,.56637526,.7226944,.025859527,.062980257,.0087472359,.032727491,.093627363,.040096104,.31968355,-.05402565,.17335415,.32738447,.66188574,.84334612,.02924902,-.004401376,.010166788,.038038693,.1094652,.049669836
1995m5,.35772324,.18998384,.15662909,.28131008,.60638189,.7299304,.026321324,-.037764225,.051516008,.0007554639,.066010348,.050286047,.28158426,-.13780594,.1824975,.32823086,.70546865,.86148977,.0056742015,-.04068201,.059989166,.00087971974,.07383763,.073529102
1995m6,.34441948,.06441474,.16220808,.29344559,.62215328,.69079399,.020648688,-.046304263,.0066522085,.032400433,.055685557,.031247806,.26147366,-.23449063,.18898249,.34227371,.72722435,.80404282,.012341912,-.063992694,.0077483803,.037739482,.064861596,.030711407
1995m7,.2335906,.016415119,.16168356,.30338764,.58695078,.68401098,.015201453,2.5672762e-06,.00057361461,.03659042,.041864514,.030413881,.26092529,-.25119781,.1883626,.35364628,.69396496,.79027414,.027791845,.0036453188,.00066733116,.04256852,.049230166,.033969123
1995m8,.2063632,-.03644824,.19314289,.27469397,.63453913,.69986582,.00095867325,.033850234,.031476207,.0054123355,.077936873,.067686349,.25039911,-.16288757,.22499561,.32014847,.71957111,.8125782,.022815524,.035083346,.03664102,.0063004256,.057649367,.082823321
1995m9,.23928881,-.09495616,.19315481,.29408932,.58909655,.70793629,.040038303,-.055113737,.000033153323,.039374664,-.0086940881,.052790355,.24734735,-.18897653,.22499561,.34261942,.70360899,.81596375,.019877745,-.02696199,.000038585164,.045825817,.033355765,.061439525
1995m10,.1966238,.014585257,.23627281,.26295185,.57508945,.7319212,.0015627521,.039641313,.048317578,.00056823215,.062318996,.10722131,.16752481,-.095385313,.27495623,.30623674,.68949461,.81011057,-.024954395,.042256664,.056045212,.00065911183,.072285943,.097771697
1995m11,.098001957,-.018197298,.22696257,.27617216,.5497098,.69361925,-.04616645,-.037727676,.00088301295,.044416882,.026284965,.012781305,.11190176,-.096911192,.26409626,.32137632,.64598322,.78952312,.0027373612,-.036151994,.0010239405,.051505748,.023216035,.024935547
1995m12,.088715553,.072407722,.21739006,.28868914,.59684515,.69009066,.0073195347,.070211679,.001091845,.046234868,.023862423,.044900075,.099623203,-.016438961,.25293827,.33577681,.68325996,.78753233,.0088357916,.0074461917,.0012672105,.05366084,.015880933,.05436546
1996m1,.14741421,.12545586,.17974377,.31211376,.56736469,.64189434,.087748528,.052940544,.000024012405,.03098179,.049856111,.0017101214,.057399273,-.0039756298,.20905733,.36293268,.63518286,.74831247,-.0075078625,.038788684,.000027877271,.035968401,.046565589,.001919116
1996m2,.23735762,.073426962,.16849041,.31667948,.57758093,.58329105,.040477559,.0015585464,.01912698,.01003417,.048166033,.041616835,.16219616,-.062924623,.19592047,.3682375,.63461065,.6798625,.045921646,-.035227071,.022248043,.011671506,.040226772,.048407696
1996m3,.30645132,.15627146,.17665625,.31363964,.61835051,.50492287,.086357996,.072035529,.0081564346,.034006033,.080762491,.023716865,.16751289,-.050443411,.20539761,.36455393,.68128109,.59806108,.024669148,.029722007,.0094828671,.039536227,.093896404,.037840068
1996m4,.43257475,.050204992,.19336939,.28077364,.55663586,.60625076,.15190707,-.043185331,.025431611,-.00010297091,.032093436,.14114356,.1357317,-.10439157,.22485256,.32634735,.59924126,.69371462,-.0025203405,-.058461517,.029592671,-.00011981877,.027682317,.14494492
1996m5,.4324913,.028252602,.15047789,.31234026,.56164265,.65401793,.026233565,-.059679616,.0086331619,.032298923,.07104896,.097932212,.16000271,-.151366,.17491579,.36309958,.60809851,.72336197,.029939869,-.087698743,.010049053,.037596144,.08270143,.10308714
1996m6,.40156841,-.022310019,.1747489,.27985573,.57321787,.63229799,-.010217495,-.096868604,.030917138,-.000049708036,.067153782,.0096065905,.15138388,-.16575456,.20315647,.32525063,.61922073,.73442459,.0037226386,-.078371048,.035986807,-.000057858961,.075912751,.041819982
1996m7,.42316914,-.038337708,.20270348,.25477409,.5825758,.70345402,.036802802,-.016035343,.028521271,.011527536,.051208679,.10131761,.13633966,-.18256903,.23565292,.29606819,.62955618,.78549385,.012756567,-.013203037,.033165835,.013404744,.059547782,.084914878
1996m8,.41372776,-.10730028,.20661354,.24917126,.57967901,.66533089,-.0084316479,-.035243869,.035417631,-.00018745089,.075066835,.029724641,.13054609,-.2953887,.24008751,.28953552,.64582825,.73697567,.017013585,-.078045376,.041108906,-.00021757247,.073898867,.034501106
1996m9,.45595169,-.052517653,.22720098,.21804571,.65265894,.72170496,.082159579,-.00028735196,.020622771,.0082399976,.064101614,.1090982,.19822121,-.28920174,.26402473,.25328398,.69183111,.80139637,.087586366,-.020867024,.023951478,.00957001,.079228207,.12580356
1996m10,.54477453,-.087213516,.17888546,.25002956,.65100193,.73229074,.0902391,.0047709937,.000021867549,.032554746,.060648803,.11785862,.25935173,-.37376881,.20796061,.29039383,.6896019,.84161758,.036139235,-.042636875,.00002534112,.037725937,.070051812,.13794488
1996m11,.626266,-.042372942,.20142794,.21504164,.63269138,.81585646,.035181694,.0072577461,.02340869,.0094411597,.0080616893,.096115597,.23188591,-.33056736,.23412704,.24983883,.6663084,.92853308,-.024724592,.0073571596,.027180234,.010962293,.000021127926,.11160148
1996m12,.62946081,-.10563135,.22450686,.17364025,.6467104,.80829859,.010508647,.0069834134,.024158122,.0048696934,.03779215,.037371006,.23057461,-.40219426,.26094913,.20179749,.69440603,.89660883,.0075033414,-.064253442,.028067522,.0056577334,.043907873,.022593498
1997m1,.56111813,-.15702248,.23297071,.16877651,.64294338,.83776712,.019502919,.0014563609,.0084826229,.02612547,.046126213,.031203492,.24193525,-.42255521,.27077198,.19617081,.66213608,.92784166,.0038294168,.018424165,.0098506203,.030338738,.014349295,.033133075
1997m2,.55716038,-.15797615,.25099516,.15769005,.63027143,.9002924,.036551531,.00070983771,.037123974,-.00105077,.035534196,.10396761,.23782253,-.41717291,.29169321,.18324852,.65680742,.99899769,.041829787,-.029712345,.043119643,-.0012204736,.034947675,.1193977
1997m3,.48116446,-.30136704,.25048256,.14840364,.56084394,1.0025978,.010466501,-.071574271,.0076508499,.024718661,.011549519,.12569962,.22355318,-.43586493,.29108524,.17242432,.60214996,1.1054754,.01040823,.011025799,.0088826306,.028698348,.039310612,.14392652
1997m4,.32080412,-.30999184,.25686026,.15927553,.62551498,.88405609,-.0083172321,-.051706243,.031786483,.010732949,.096560717,.023027128,.22251606,-.37600398,.29835701,.1850009,.68166256,1.0031104,-.0035642136,.001695183,.036823843,.012433853,.10699865,.042930916
1997m5,.16326904,-.22668242,.24762154,.1631856,.58538914,.78142881,-.13115244,.023765061,-.00061201822,.036220305,.031029532,-.0044712257,.15879273,-.27601719,.28759241,.18941164,.64063072,.91155767,-.033747174,.012434686,-.0007095444,.041992072,.041761674,.011817108
1997m6,.12235045,-.17089844,.22617579,.18906593,.58406591,.89665651,-.051132582,-.041036006,.0094851563,.025823217,.06576775,.12447999,.12587309,-.25508404,.26257038,.21933317,.64036846,.99121332,-.0291596,-.057406299,.010966782,.02985692,.075662918,.12114191
1997m7,.10341406,-.20783544,.23248196,.18680096,.57166815,.80771446,.01793314,-.053018004,.034860961,.0092828348,.038837194,.012635851,.13304949,-.30423403,.26962757,.21663904,.62562227,.92368126,.019931369,-.062456973,.040249072,.01071759,.04483987,.01755603
1997m8,.10875463,-.13747215,.22888184,.19432306,.53868294,.74797869,-.0030951404,.035208955,.031842262,.0073313355,.042229906,-.02975931,.093823671,-.31550527,.26526451,.22530556,.60727596,.86238384,-.022216044,-.089311384,.036781825,.0084686168,.055582885,-.026476305
1997m9,.07712245,-.14081001,.20781755,.22139549,.53608418,.73732138,.050538693,-.0036390182,-.00042691769,.035301596,.061508734,.098373801,.019556284,-.30266643,.24080276,.25645494,.57646036,.85018873,.013327643,-.0080188047,-.00049253856,.040727749,.048508607,.11349469
1997m10,-.013589859,-.14915466,.2150774,.21132231,.51312447,.68746805,-.00050647469,-.003546352,.0072719683,.022493884,.037772559,.068097055,-.0082671642,-.26810169,.2491951,.24471283,.53958893,.79753399,.008307144,-.0080111688,.0083998106,.025982561,.033236057,.085434176
1997m11,-.059193373,-.24036169,.22954941,.21066666,.48673153,.66626072,-.010422131,-.084036767,.037884608,.0087716505,-.018306389,.074929006,.0043869019,-.32048225,.26583672,.24390221,.51833391,.74352026,-.012053337,-.045155384,.043814071,.010144535,-.021171588,.057685241
1997m12,-.080358982,-.29576421,.23150444,.21425486,.44740438,.63619614,-.010662628,-.048599597,.026121773,.0084321527,-.0014434296,.0073970491,-.0097930431,-.2884984,.26791096,.24796724,.48837662,.76432228,-.0066751135,-.032247297,.030136811,.0097282128,.014017794,.04324602
1998m1,-.12360215,-.34416318,.26493073,.18879175,.44556856,.63967705,-.023723653,-.046793632,.041861963,.00068308448,.044256363,.034598272,-.033628941,-.29326081,.30634403,.21839142,.54730177,.77118874,-.019997388,.013706302,.048250042,.00078732218,.073185407,.039877914
1998m2,-.23563504,-.39764643,.23533106,.21502972,.44592619,.5454421,-.075600363,-.052864041,.0075472053,.025168093,.035926025,.009925467,-.073450804,-.30157566,.27185678,.24853945,.55363178,.695467,.0020052812,-.038072109,.0086675845,.028904285,.041259233,.043885484
1998m3,-.37234426,-.34939647,.27369261,.19088984,.52856207,.44525862,-.126335,-.023291189,.045983713,.0005988261,.094031475,.025733577,-.13790727,-.33863187,.31578541,.22051334,.608325,.59096813,-.05406782,-.026214717,.052797429,.00068755815,.093839228,.039739061
1998m4,-.31357408,-.33248067,.25229454,.20749569,.50452948,.41931868,.050569035,-.034646712,.010389334,.027357658,.07253512,-.0028038775,-.07930994,-.3267765,.29087067,.23949146,.5844593,.53697824,.055069447,.013601829,.011927105,.031406984,.083271369,-.010869833
1998m5,-.2279222,-.30887723,.28574467,.18194914,.54844618,.44291019,-.045456573,.047378846,.032823231,.010698516,.074912749,.019070351,-.09803772,-.34272671,.32924414,.20973682,.62679052,.54699183,-.052502874,-.00353568,.037595898,.012254135,.083996527,.021843277
1998m6,-.14896393,-.34237504,.32263994,.15611649,.48632622,.23754835,.027871298,-.074586958,.04632796,0,.0037260514,-.080595829,-.074601173,-.37249923,.37138462,.17986298,.56301355,.33595562,-.0056976499,-.087207168,.053112995,0,.012004378,-.089422293
1998m7,-.13790131,-.26168823,.31707287,.15894175,.54569244,.27815104,.02899646,.027804205,.029292254,.012080345,.098117799,.053136382,-.072276592,-.27715564,.36475658,.18299818,.63093901,.38795471,.022261979,.033083584,.033618916,.013864692,.11261046,.069443971
1998m8,-.16161203,-.27751327,.29621124,.1822114,.57868958,.34011602,-.026810987,.019319499,.011014604,.030586869,.075195923,.03221117,-.081324577,-.13650656,.34058094,.20959377,.66970587,.4513979,-.031281956,.051561058,.012624693,.035057988,.094294526,.03691972
1998m9,-.21103621,-.35784245,.29709339,.18749237,.59205294,.15645623,.0010740219,-.084093332,.00045648954,.040566057,.074842796,-.085303731,-.098836422,-.18835068,.34159422,.21533966,.71150064,.2545774,-.0041992529,-.059888791,.00052264152,.046444677,.090226725,-.083224893
1998m10,-.20074844,-.33012033,.32688379,.17561913,.64593554,.13711452,.0098032607,.024210032,.037046645,.01062702,.091465503,.048794433,-.098997355,-.21086931,.37560463,.20154715,.78766346,.22644997,.0081247371,-.030584758,.04238015,.012156964,.10914084,.057345144
1998m11,-.19160509,-.30452013,.2982378,.19035339,.6824255,.079703331,-.0012859586,-.058338448,.0092608966,.023480687,.018077726,.017472871,-.069665909,-.23266077,.34234524,.21822453,.82963705,.18258691,.017295554,-.06694074,.010572562,.026806368,.020638162,.013851309
1998m12,-.21637678,-.20824671,.27211905,.21231174,.73232651,.086665154,-.035389848,.047800612,.000029602374,.03039497,.048346974,.014367205,-.049990416,-.14096498,.31222105,.24317503,.87496042,.15147924,.013038637,.059596695,.000033766511,.034670603,.05923228,.012079285
1999m1,-.16730428,-.1082778,.23026466,.24309158,.72799921,.049453974,.025377393,.053038336,.000034273951,.031411637,.03992812,-.0026725749,-.03336072,-.081366301,.26397705,.27828217,.84718466,.11015534,-.0033794774,.073338233,.000039097013,.03583191,.045546837,-.0015088357
1999m2,-.12261868,-.1452744,.24678707,.21740198,.73063374,.046688318,-.03100078,-.089884415,.024055952,-.00048760234,.038564451,.0071181552,-.068837404,-.1101315,.28276443,.24877787,.84723234,.0685215,-.033454243,-.066838376,.027460357,-.00055660796,.041273814,.0021583815
1999m3,-.011688471,-.15386939,.207901,.2407074,.67229271,.079804659,-.015432529,-.031858273,.0071221585,.023892747,.035849258,.058844905,-.033676624,-.17333627,.23804903,.27534962,.79396963,.095844269,-.018950198,-.08943212,.0081180353,.027233625,.040732943,.067073062
1999m4,.24092793,-.040692091,.22194386,.22246838,.65858364,.091677904,.30316606,.078628801,.024417199,.0091252625,.05888167,.0090625891,-.031030178,-.10426641,.25399923,.25434494,.77790022,.12144446,.057759393,.082721584,.027869353,.010415411,.06720648,.014593444
1999m5,.29615164,-.158602,.18987656,.24362803,.61541796,.135535,.0097160256,-.07055416,.00078428118,.031835213,.031862997,.062953748,.018656254,-.14896393,.21727085,.27852058,.73126554,.17424226,-.0028386007,-.048235912,.00089707109,.036413535,.037524942,.074723512
1999m6,.26707649,-.10328889,.16263723,.25132895,.65336227,.20071864,-.0011841332,-.019258456,.019109331,.0076870574,.041541032,-.015273552,.023674965,-.068455935,.18599033,.28733015,.75887442,.25532246,-.00068752572,-.0066686245,.021843316,.0087868506,.039547823,-.0081246067
1999m7,.34749508,-.12665391,.16450882,.24082661,.64601898,.17880797,.10930581,.0044393544,.031145174,.0015808961,.090848587,.031288475,.016736984,-.10556579,.18796921,.27526617,.74374676,.22158623,.015319612,-.0040649646,.03559605,.0018068179,.097600199,.035759829
1999m8,.36763549,-.059658289,.18501282,.21216869,.63025951,.15838146,-.0066705062,.086349256,.031507459,.0019812745,.059446353,.011702821,.021457672,-.19004941,.21141768,.24241209,.70673227,.19960999,-.026600773,-.032989357,.036066014,.0022679288,.057325494,.014839438
1999m9,.40386319,.14970899,.21057129,.1816988,.61856508,.34154654,.037378944,.12506419,.026001703,.010131893,.063169293,.097807392,.039947033,-.083243847,.24068356,.20750761,.66870451,.39483309,.014282399,.046926677,.029762598,.011597373,.052258175,.11195427
1999m10,.42072535,.097483397,.19665956,.17377138,.59081316,.37333965,.026696926,-.028000597,.02314553,.0027026788,.063756831,.080588408,.051707029,-.090736151,.22485256,.19842386,.62747002,.42983294,.019878119,-.038035855,.026507691,.0030952743,.067995399,.092294812
1999m11,.40493011,.11150837,.22007227,.16782284,.62246323,.40552616,-.017067214,-.044422347,.032636639,.017546814,.049649924,.049600471,.014322996,-.074267387,.25165081,.19168854,.66373348,.46993494,-.020082964,-.050497521,.037356511,.020084415,.056830242,.053873677
1999m12,.56365728,.042593479,.24122,.14480352,.59156418,.47280788,.12279917,-.020972047,.021155033,.0073713935,.017507982,.081532381,.00064969063,-.16657114,.27580261,.16542673,.63893795,.55103302,-.00065083912,-.032738604,.024143776,.00841281,.034436233,.093051098
2000m1,.58166981,-.0056624413,.30369759,.12745857,.62376261,.55031776,.043363493,.0048206532,.062409591,.014076041,.072024889,.074647844,-.013810396,-.23544431,.34745932,.14570951,.67609549,.63561201,-.017883891,.0044277031,.071583167,.016145077,.082611829,.082829468
2000m2,.61024427,.21771193,.28687716,.16063452,.6783843,.59747696,-.0025356151,.13296553,.0072693611,.032690905,.093107074,.054109499,-.0055730343,-.18365979,.3282547,.18359423,.73208809,.6783843,-.025194433,-.015045154,.0082958126,.037306938,.097181208,.044790022
2000m3,.67890882,.51486492,.27973652,.1742959,.7327199,.52224398,.053107493,.26451233,0,.03755476,.090066038,-.016258089,.053954124,-.054419041,.32012463,.19927025,.79694986,.58794022,.040597327,.03984439,0,.042899121,.10544106,-.023244916
2000m4,.38393736,.31799078,.2553463,.19825697,.60139894,.57651997,.0088515086,-.11811484,.000030370044,.033065416,-.07206887,.063026547,-.0014364719,-.09778738,.29228926,.22668839,.64220428,.64343214,.0023628781,.039340429,.000034740413,.037823662,-.087023988,.069672018
2000m5,.32730103,.40016174,.28334856,.17756224,.58749914,.57529211,-.046812363,.011187181,.028723292,.0111326,.018011695,.061781712,-.037068129,-.040966272,.32433271,.20301342,.62530041,.63927174,-.038472049,.0085948547,.032876082,.012742143,.020615807,.070714079
2000m6,.27885437,.6413281,.27495623,.20657778,.5941987,.66769123,-.04959926,.22073346,.010758861,.036665887,.048187088,.077034645,-.10381937,-.037294626,.31476021,.23624897,.59045553,.73566437,-.067424498,-.0030025213,.012317368,.04197723,.0047787325,.08819373
2000m7,.15643835,.68542361,.26667118,.21884441,.56641102,.75650215,-.013022003,.048386473,.022868967,.013854935,.063104361,.11976863,-.13926625,.0046312809,.30543804,.25037527,.54011345,.82563162,-.020149246,.037874822,.026270669,.01591582,.047345027,.1253355
2000m8,.13831854,.45350194,.24853945,.24559498,.52187443,.85632801,-.024778485,-.14524679,.013369326,.028688958,.01498371,.11102305,-.14263988,.00072717667,.28470755,.2810359,.49991608,.94276667,-.029960066,-.036945097,.015339008,.032915659,.017191235,.13127546
2000m9,.13788939,.53626299,.25695562,.24725199,.50458908,.85611343,.036939166,.20740882,.034393601,.011788546,.045927189,.097753994,-.11919141,-.013554096,.29441118,.28294325,.45744181,.94258785,.03774732,.032639369,.039421108,.013511744,.009761381,.11204324
2000m10,.039219856,.55398941,.23378134,.29108524,.47571659,.91196299,-.071938351,-.010189577,0,.046526596,.034940876,.13634759,-.19180179,.0064432621,.26785135,.33324957,.42819977,.96890926,-.052712306,-.018001936,0,.053377349,.0387781,.11844721
2000m11,.067847967,.62693954,.20109415,.31205416,.45469999,.90076923,.011548742,.02802022,0,.038528316,.028672704,.038464028,-.16251802,.10061264,.23041964,.35738945,.39402246,.97281933,.0091979597,.043574154,0,.044193368,.022743864,.057753131
2000m12,-.080144405,.65832734,.21412373,.31722784,.52329302,.86033344,-.025240647,.010432963,.034208566,.012522798,.086046182,.041224111,-.19227266,.11938214,.24551153,.36333799,.40225983,.92686415,-.030418754,-.014020756,.039249275,.014368057,.042601507,.04729858
2001m1,-.12490749,.69803596,.16224384,.33717155,.55519342,1.1089683,-.001429281,.044319104,.010575723,.034007661,.10380504,.32234919,-.18129349,.16663074,.18603802,.38639307,.39209127,1.049614,-.0068823197,.051640686,.012185259,.039183345,.072512493,.20523679
2001m2,-.18483996,.62221885,.16716719,.33806562,.51004887,1.132071,-.062485751,.057585724,.012180354,.033575989,.048078481,.077055626,-.19644499,.20489693,.19173622,.38768053,.35778284,1.0865092,-.040358584,.023092123,.013998231,.038587093,.062959172,.081457406
2001m3,-.26026368,.26422143,.16716719,.35964251,.43421984,1.2063384,-.022400947,-.091908626,0,.059099115,.014317978,.057752699,-.26805997,.1337409,.19173622,.41263103,.28771162,1.1763811,-.03110888,-.031216618,0,.067845196,.03542576,.06629952
2001m4,-.27707815,.44873357,.16713142,.37788153,.48280954,1.2357473,-.0079578422,.066915832,0,.051268395,-.023637095,.09219677,-.2779305,.11194348,.19170046,.43369532,.37014484,1.2046933,-.0074760728,.017628802,0,.058833294,-.0047035059,.097840697
2001m5,-.26697516,.59658885,.13839006,.42779446,.45050383,1.2735367,-.036687393,.15810928,0,.06104118,-.014260799,.099199265,-.2815187,.023967028,.15879869,.49097538,.33098459,1.227963,-.042069908,-.079300292,0,.069996677,-.018520566,.093687847
2001m6,-.22724867,.39600134,.12748241,.44962168,.38582087,1.3234019,-.0098386267,.021272708,-.00014207787,.058463082,-.016355366,.12643419,-.22543073,.07776618,.14631748,.51620007,.3539443,1.2289524,-.011304091,.050629374,-.00016324039,.067171164,.027743613,.089120045
2001m7,-.19314289,.16172528,.15046597,.43544769,.34786463,1.2700319,.021114763,-.18477732,.045842789,-.00031278314,.025206024,.066645414,-.20524859,.11050105,.17260313,.49991608,.33546686,1.2075067,.000059377999,.070586942,.052542511,-.00035849502,.028889775,.10389553
2001m8,-.21420121,.20253658,.14944077,.45794249,.36586523,1.1979818,-.045870371,-.10416659,.012350775,.051097881,.032959104,.039620295,-.18463731,.014334917,.17142296,.52558184,.35606623,1.1562824,-.0093335668,-.13279887,.014137784,.058491126,.037727892,.080519691
2001m9,-.1958847,.063711405,.11497736,.5001545,-.22473931,1.1137009,.055100769,.068577886,-.000058875947,.053930592,-.54388583,.013618391,-.37667751,.05877614,.13192892,.57376623,-.2687037,1.0934234,-.15448824,.07705795,-.000067227731,.061580852,-.61395258,.049307086
2001m10,-.033533573,-.2248764,.12670755,.50561428,-.26351213,1.4851093,.090544268,-.29856104,.011723519,.051896438,-.0040455232,.50771439,-.2464056,.016754866,.14538765,.5800724,-.26371479,1.5601754,.077755213,-.05997714,.013452598,.059550542,.043700792,.5849207
2001m11,-.050348043,-.47267079,.1388669,.51740408,-.23140907,1.4869213,-.005238554,-.22055781,.012150423,.050257497,.060779788,.040036272,-.2512455,-.013917685,.15926361,.59323311,-.21124482,1.5440226,.004363359,.012923709,.013849672,.057286058,.075349651,.041399822
2001m12,-.18443465,-.51192045,.10462999,.56402683,-.30657053,1.4606237,-.15945397,-.028888226,0,.059102021,.010574246,.015176961,-.28392673,-.020360947,.11997223,.64606667,-.24172068,1.5267134,-.06306649,-.020438736,0,.067097947,.012004839,.030194983
2002m1,-.1501441,-.57272911,.14315844,.52999258,-.42235851,1.1740446,.03294174,-.016870473,.04903869,0,-.012349956,.03713461,-.23794174,-.15307069,.16351938,.60685873,-.3185153,1.3710737,.03916619,-.081093468,.055691075,0,-.0046620611,.050452396
2002m2,-.1460731,-.58677793,.14266968,.5300045,-.4250586,1.1899948,-.058492117,.043257065,.011685638,.033582382,.045337278,.092874542,-.24880171,-.14514923,.16278625,.60632229,-.33324361,1.403892,-.051227916,.031001244,.013240514,.038050815,.04815308,.11408495
2002m3,-.13934374,-.36159754,.19186735,.47084093,-.41608214,1.2135983,-.01571377,.13394326,.049150374,-8.8804391e-06,.023314364,.081284396,-.23554564,-.14515519,.21856427,.53839684,-.34796596,1.429832,-.017855726,-.031249877,.055698637,-.000010063573,.020633603,.092113853
2002m4,-.11660457,-.19862056,.23773909,.41949153,-.3362298,1.1919618,.014807332,.23104039,.045857426,-.000049140319,.056517642,.070619047,-.22296309,-.085788965,.27071238,.47947168,-.27918816,1.4130831,.0051110541,.077085219,.052127551,-.000055859313,.064245351,.081196636
2002m5,-.11638999,-.41342974,.2442956,.38570166,-.28057694,1.1761069,-.036596064,-.057690945,.0065109967,.027394019,.041453294,.083273508,-.23975372,-.016325712,.27812719,.44041276,-.21247864,1.4134049,-.058931474,-.0098224916,.0074001262,.031134894,.048311528,.093818627
2002m6,-.13945699,-.42205453,.24447441,.37026405,-.23018122,1.1179209,-.03301904,.012695039,.00003583634,.043049008,.03423126,.068245374,-.26218295,-.054204464,.27832985,.42225718,-.1855135,1.4021993,-.033796571,.012720439,.000040829829,.049047515,.054693583,.077754788
2002m7,-.14849901,-.23127198,.23165941,.37865639,-.19043088,1.1494756,.012198206,.0065420833,.0330709,.0080490401,.065177031,.097957671,-.28584599,-.12945533,.26340485,.43179393,-.13925433,1.4096379,-.023589501,-.0047783391,.037643813,.0091620293,.075417668,.1110825
2002m8,-.082284212,-.1116693,.22428036,.34869313,-.15891194,1.1825085,.020511074,.01575353,.0049856394,.021238288,.064549528,.072519884,-.28123856,.023669004,.25490522,.39735436,-.10524392,1.4116526,-.0047129029,.020340711,.0056759538,.024178952,.071840785,.082561031
2002m9,-.15591979,-.16369224,.23266077,.3323853,.42114258,1.2735605,-.018375492,.016431382,.0083158724,.037653089,.035335928,.10422679,-.15016794,-.067132711,.26445389,.3785491,.54790974,1.4756918,-.023402004,-.013776926,.0094582438,.042825587,.037732154,.11288919
2002m10,-.27989745,.20112991,.22032261,.31622648,.51674843,.79100132,-.03356107,.066002384,-.00059405348,.035759766,.091389321,.026318926,-.2754271,-.029009581,.25030375,.35965443,.59241056,.91921091,-.047638141,-.02187215,-.00067598763,.04069189,.088164374,.029948942
2002m11,-.24701357,.35626292,.2081871,.30251741,.4727006,.83986521,.027702484,-.066169128,.000034992005,.036523186,.016813662,.088793911,-.28235912,-.093728304,.23646355,.34407377,.53610802,.97117424,-.0025792783,-.051811889,.000039907543,.041653816,.019175576,.09326221
2002m12,-.11422634,.34502149,.21582842,.27053356,.48455,.93516111,-.026606521,-.040121142,.0076120859,.027194232,.022380363,.1100722,-.24528503,-.12412071,.24516582,.30789375,.54967403,1.0482669,-.025996437,-.050813891,.0086790053,.031005809,.025517223,.10689325
2003m1,-.20303726,.56412816,.1667738,.31547546,.54479837,.96386671,-.055969846,.20135601,.00004695906,.044900872,.047751851,.065769702,-.35829544,-.071936846,.1894474,.35905838,.60082674,1.0728002,-.074082851,-.028924732,.000053473592,.051129881,.046341605,.07489381
2003m2,.043445826,.52825809,.17080307,.28686523,.62013865,.95854998,.18822323,.0076092482,.015720256,.0050141262,.1205776,.087595873,-.34965873,-.13408065,.19418001,.32668114,.64159632,1.0587573,-.042539828,-.031156296,.017963091,.0057294997,.088866137,.10009331
2003m3,.0410676,.37007332,.13785362,.29476881,.69730282,1.0645151,-.018088913,-.023618387,.016209958,.0078834081,.10033786,.18672344,-.32703876,-.17670393,.15702248,.33572912,.73609352,1.0577917,.0048837387,-.07388749,.018571842,.009032066,.11495766,.091192357
2003m4,-.20725727,.084120035,.10552406,.29478073,.72108507,1.022625,-.23336159,-.054475468,.013542283,-.000038156511,.08029303,.028913224,-.34117103,-.27578473,.12037754,.33574104,.74473619,1.0338187,-.0090493457,-.022092551,.015492993,-.000043652803,.072898075,.057276133
2003m5,-.41828752,.040245056,.099027157,.29215813,.75908899,1.072979,-.24789166,-.10154191,.00002970692,.024767919,.07929036,.13365789,-.28802156,-.38344264,.11301041,.33295155,.78722239,1.0922551,-.0057050237,-.1176142,.000033953838,.02830876,.090625763,.15219304
2003m6,-.36859512,.032675266,.099003315,.25445223,.78223944,1.0288835,.016802093,.005137227,.000017840828,.0053834538,.057306152,.024307661,-.24529696,-.44454336,.11299849,.28995275,.7963419,1.0419726,.0090091992,-.048527885,.000020294692,.0061239051,.063786678,.027650984
